seed,snapshot_query,layer,query_type,tool,tau,eta,effective_probability,traffic_share,n_type_queries_in_prefix
2,75,process,code-snippet,calculator,1.019982746733315,0.25683035028598605,0.007893660901562367,0.05555555555555555,18
2,75,process,code-snippet,regex_processor,1.9504959240460114,0.7061918278299674,0.11412567895260775,0.16666666666666666,18
2,75,process,code-snippet,small_llm,9.98262831576381,0.865811894969673,0.87798066014583,0.7777777777777778,18
2,100,retrieve,factual-lookup,knowledge_base,5.585315299473847,0.8510274249551012,0.40957929354648287,0.48,25
2,100,retrieve,factual-lookup,vector_db,4.748806910519068,0.6487355273353228,0.20235925047957687,0.36,25
2,100,retrieve,factual-lookup,web_search,4.78156281440113,0.8952899894498829,0.38806145597394015,0.16,25
2,100,retrieve,math-calculation,knowledge_base,5.585315299473847,0.3252687649863037,0.3805690269952671,0.32,25
2,100,retrieve,math-calculation,vector_db,4.748806910519068,0.3388876863548721,0.3512344553151108,0.52,25
2,100,retrieve,math-calculation,web_search,4.78156281440113,0.29511489026500876,0.2681965176896219,0.16,25
2,100,retrieve,text-summarization,knowledge_base,5.585315299473847,0.9,0.518917249294956,0.52,25
2,100,retrieve,text-summarization,vector_db,4.748806910519068,0.709004267172548,0.27380892676084156,0.16,25
2,100,retrieve,text-summarization,web_search,4.78156281440113,0.6147585821621118,0.20727382394420255,0.32,25
2,100,retrieve,code-snippet,knowledge_base,5.585315299473847,0.4203298622196588,0.2288936148735823,0.28,25
2,100,retrieve,code-snippet,vector_db,4.748806910519068,0.5695941459712673,0.3573724240257409,0.24,25
2,100,retrieve,code-snippet,web_search,4.78156281440113,0.6107632630900989,0.41373396110067695,0.48,25
2,100,process,factual-lookup,calculator,0.8745077074804757,0.10311439465548324,0.0020381914129476804,0.0,25
2,100,process,factual-lookup,regex_processor,1.6723064428789487,0.27922060862328446,0.02857942815336439,0.12,25
2,100,process,factual-lookup,small_llm,12.568870874034625,0.5931684756547083,0.969382380433688,0.88,25
2,100,process,math-calculation,calculator,0.8745077074804757,0.3,0.017265246620410134,0.08,25
2,100,process,math-calculation,regex_processor,1.6723064428789487,0.38389330975474667,0.05406342873874647,0.12,25
2,100,process,math-calculation,small_llm,12.568870874034625,0.5803628007629783,0.9286713246408433,0.8,25
2,100,process,text-summarization,calculator,0.8745077074804757,0.05,0.00018254221601625024,0.0,25
2,100,process,text-summarization,regex_processor,1.6723064428789487,0.3099695487569871,0.013415707887296551,0.08,25
2,100,process,text-summarization,small_llm,12.568870874034625,0.9695025386087188,0.9864017498966872,0.92,25
2,100,process,code-snippet,calculator,0.8745077074804757,0.25683035028598605,0.005592972117394682,0.04,25
2,100,process,code-snippet,regex_processor,1.6723064428789487,0.7061918278299674,0.08086257418713481,0.12,25
2,100,process,code-snippet,small_llm,12.568870874034625,0.865811894969673,0.9135444536954704,0.84,25
3,25,retrieve,factual-lookup,knowledge_base,2.8283970757750265,0.8510274249551012,0.424058721633227,0.7142857142857143,7
3,25,retrieve,factual-lookup,vector_db,3.1149226350064323,0.6487355273353228,0.2713820619339705,0.0,7
3,25,retrieve,factual-lookup,web_search,1.8354636189505156,0.8952899894498829,0.3045592164328025,0.2857142857142857,7
3,25,retrieve,math-calculation,knowledge_base,2.8283970757750265,0.3252687649863037,0.3663466332445862,0.14285714285714285,7
3,25,retrieve,math-calculation,vector_db,3.1149226350064323,0.3388876863548721,0.43795142719688196,0.7142857142857143,7
3,25,retrieve,math-calculation,web_search,1.8354636189505156,0.29511489026500876,0.19570193955853193,0.14285714285714285,7
3,25,retrieve,text-summarization,knowledge_base,2.8283970757750265,0.9,0.5034608296750319,0.75,4
3,25,retrieve,text-summarization,vector_db,3.1149226350064323,0.709004267172548,0.34410045854044985,0.25,4
3,25,retrieve,text-summarization,web_search,1.8354636189505156,0.6147585821621118,0.15243871178451834,0.0,4
3,25,retrieve,code-snippet,knowledge_base,2.8283970757750265,0.4203298622196588,0.22766009117981684,0.14285714285714285,7
3,25,retrieve,code-snippet,vector_db,3.1149226350064323,0.5695941459712673,0.46040956124459914,0.5714285714285714,7
3,25,retrieve,code-snippet,web_search,1.8354636189505156,0.6107632630900989,0.31193034757558397,0.2857142857142857,7
3,25,process,factual-lookup,calculator,1.3167064350444466,0.10311439465548324,0.007822064900592602,0.0,7
3,25,process,factual-lookup,regex_processor,1.8177997304630547,0.27922060862328446,0.07918352611109958,0.14285714285714285,7
3,25,process,factual-lookup,small_llm,4.644277164224474,0.5931684756547083,0.9129944089883079,0.8571428571428571,7
3,25,process,math-calculation,calculator,1.3167064350444466,0.3,0.0607495665549339,0.2857142857142857,7
3,25,process,math-calculation,regex_processor,1.8177997304630547,0.38389330975474667,0.13733424299321564,0.2857142857142857,7
3,25,process,math-calculation,small_llm,4.644277164224474,0.5803628007629783,0.8019161904518504,0.42857142857142855,7
3,25,process,text-summarization,calculator,1.3167064350444466,0.05,0.0007245371568448917,0.0,4
3,25,process,text-summarization,regex_processor,1.8177997304630547,0.3099695487569871,0.038442869083300926,0.0,4
3,25,process,text-summarization,small_llm,4.644277164224474,0.9695025386087188,0.9608325937598542,1.0,4
3,25,process,code-snippet,calculator,1.3167064350444466,0.25683035028598605,0.01940881705584835,0.0,7
3,25,process,code-snippet,regex_processor,1.8177997304630547,0.7061918278299674,0.2025857203246574,0.2857142857142857,7
3,25,process,code-snippet,small_llm,4.644277164224474,0.865811894969673,0.7780054626194942,0.7142857142857143,7
3,50,retrieve,factual-lookup,knowledge_base,4.517040364654453,0.8510274249551012,0.44601201924680794,0.4666666666666667,15
3,50,retrieve,factual-lookup,vector_db,3.197118325263847,0.6487355273353228,0.18344232820369563,0.06666666666666667,15
3,50,retrieve,factual-lookup,web_search,3.390851619173664,0.8952899894498829,0.3705456525494965,0.4666666666666667,15
3,50,retrieve,math-calculation,knowledge_base,4.517040364654453,0.3252687649863037,0.41906758752851914,0.2727272727272727,11
3,50,retrieve,math-calculation,vector_db,3.197118325263847,0.3388876863548721,0.32197019194614024,0.5454545454545454,11
3,50,retrieve,math-calculation,web_search,3.390851619173664,0.29511489026500876,0.2589622205253407,0.18181818181818182,11
3,50,retrieve,text-summarization,knowledge_base,4.517040364654453,0.9,0.558813313303501,0.6666666666666666,12
3,50,retrieve,text-summarization,vector_db,3.197118325263847,0.709004267172548,0.24546193968549215,0.08333333333333333,12
3,50,retrieve,text-summarization,web_search,3.390851619173664,0.6147585821621118,0.1957247470110069,0.25,12
3,50,retrieve,code-snippet,knowledge_base,4.517040364654453,0.4203298622196588,0.25741993125364737,0.25,12
3,50,retrieve,code-snippet,vector_db,3.197118325263847,0.5695941459712673,0.3345780547210835,0.4166666666666667,12
3,50,retrieve,code-snippet,web_search,3.390851619173664,0.6107632630900989,0.40800201402526903,0.3333333333333333,12
3,50,process,factual-lookup,calculator,1.3761892543070706,0.10311439465548324,0.004887100729314291,0.06666666666666667,15
3,50,process,factual-lookup,regex_processor,1.6197057572662967,0.27922060862328446,0.04217602049911933,0.06666666666666667,15
3,50,process,factual-lookup,small_llm,8.109115297518596,0.5931684756547083,0.9529368787715663,0.8666666666666667,15
3,50,process,math-calculation,calculator,1.3761892543070706,0.3,0.04003291645327623,0.2727272727272727,11
3,50,process,math-calculation,regex_processor,1.6197057572662967,0.38389330975474667,0.07715316942055542,0.18181818181818182,11
3,50,process,math-calculation,small_llm,8.109115297518596,0.5803628007629783,0.8828139141261684,0.5454545454545454,11
3,50,process,text-summarization,calculator,1.3761892543070706,0.05,0.0004421573233572849,0.0,12
3,50,process,text-summarization,regex_processor,1.6197057572662967,0.3099695487569871,0.0200001309632003,0.08333333333333333,12
3,50,process,text-summarization,small_llm,8.109115297518596,0.9695025386087188,0.9795577117134424,0.9166666666666666,12
3,50,process,code-snippet,calculator,1.3761892543070706,0.25683035028598605,0.01301004942390234,0.0,12
3,50,process,code-snippet,regex_processor,1.6197057572662967,0.7061918278299674,0.11576828422080976,0.16666666666666666,12
3,50,process,code-snippet,small_llm,8.109115297518596,0.865811894969673,0.8712216663552879,0.8333333333333334,12
3,75,retrieve,factual-lookup,knowledge_base,5.399555629134921,0.8510274249551012,0.4119327450996145,0.45,20
3,75,retrieve,factual-lookup,vector_db,3.771157529047954,0.6487355273353228,0.16718265708558183,0.1,20
3,75,retrieve,factual-lookup,web_search,4.984876365689638,0.8952899894498829,0.42088459781480364,0.45,20
3,75,retrieve,math-calculation,knowledge_base,5.399555629134921,0.3252687649863037,0.3971255682514799,0.3157894736842105,19
3,75,retrieve,math-calculation,vector_db,3.771157529047954,0.3388876863548721,0.30107268785798824,0.47368421052631576,19
3,75,retrieve,math-calculation,web_search,4.984876365689638,0.29511489026500876,0.3018017438905319,0.21052631578947367,19
3,75,retrieve,text-summarization,knowledge_base,5.399555629134921,0.9,0.5364272595445133,0.6666666666666666,18
3,75,retrieve,text-summarization,vector_db,3.771157529047954,0.709004267172548,0.23250921648124218,0.1111111111111111,18
3,75,retrieve,text-summarization,web_search,4.984876365689638,0.6147585821621118,0.23106352397424443,0.2222222222222222,18
3,75,retrieve,code-snippet,knowledge_base,5.399555629134921,0.4203298622196588,0.23630870152923253,0.16666666666666666,18
3,75,retrieve,code-snippet,vector_db,3.771157529047954,0.5695941459712673,0.3030727653104656,0.3333333333333333,18
3,75,retrieve,code-snippet,web_search,4.984876365689638,0.6107632630900989,0.4606185331603018,0.5,18
3,75,process,factual-lookup,calculator,1.3311488805797622,0.10311439465548324,0.0034502209804425977,0.15,20
3,75,process,factual-lookup,regex_processor,1.5488419967995393,0.27922060862328446,0.029436335366534488,0.05,20
3,75,process,factual-lookup,small_llm,11.275598646493215,0.5931684756547083,0.9671134436530229,0.8,20
3,75,process,math-calculation,calculator,1.3311488805797622,0.3,0.028896693067068147,0.15789473684210525,19
3,75,process,math-calculation,regex_processor,1.5488419967995393,0.38389330975474667,0.05505632354295627,0.15789473684210525,19
3,75,process,math-calculation,small_llm,11.275598646493215,0.5803628007629783,0.9160469833899756,0.6842105263157895,19
3,75,process,text-summarization,calculator,1.3311488805797622,0.05,0.00030955585483159406,0.0,18
3,75,process,text-summarization,regex_processor,1.5488419967995393,0.3099695487569871,0.01384259653035523,0.05555555555555555,18
3,75,process,text-summarization,small_llm,11.275598646493215,0.9695025386087188,0.9858478476148133,0.9444444444444444,18
3,75,process,code-snippet,calculator,1.3311488805797622,0.25683035028598605,0.009428470358412827,0.0,18
3,75,process,code-snippet,regex_processor,1.5488419967995393,0.7061918278299674,0.08294198247601262,0.1111111111111111,18
3,75,process,code-snippet,small_llm,11.275598646493215,0.865811894969673,0.9076295471655745,0.8888888888888888,18
3,100,retrieve,factual-lookup,knowledge_base,6.47598344806092,0.8510274249551012,0.42708650788559377,0.52,25
3,100,retrieve,factual-lookup,vector_db,4.212212607502762,0.6487355273353228,0.16142420583362285,0.08,25
3,100,retrieve,factual-lookup,web_search,5.637779224925524,0.8952899894498829,0.41148928628078324,0.4,25
3,100,retrieve,math-calculation,knowledge_base,6.47598344806092,0.3252687649863037,0.41276577854282837,0.4,25
3,100,retrieve,math-calculation,vector_db,4.212212607502762,0.3388876863548721,0.2914305618579985,0.4,25
3,100,retrieve,math-calculation,web_search,5.637779224925524,0.29511489026500876,0.2958036595991731,0.2,25
3,100,retrieve,text-summarization,knowledge_base,6.47598344806092,0.9,0.552532321369107,0.6,25
3,100,retrieve,text-summarization,vector_db,4.212212607502762,0.709004267172548,0.22303597584867033,0.16,25
3,100,retrieve,text-summarization,web_search,5.637779224925524,0.6147585821621118,0.2244317027822227,0.24,25
3,100,retrieve,code-snippet,knowledge_base,6.47598344806092,0.4203298622196588,0.24798460870334876,0.2,25
3,100,retrieve,code-snippet,vector_db,4.212212607502762,0.5695941459712673,0.29619643291702646,0.24,25
3,100,retrieve,code-snippet,web_search,5.637779224925524,0.6107632630900989,0.4558189583796247,0.56,25
3,100,process,factual-lookup,calculator,1.1412937714870732,0.10311439465548324,0.0024910301610648663,0.12,25
3,100,process,factual-lookup,regex_processor,1.7650160694322126,0.27922060862328446,0.028247924789825057,0.08,25
3,100,process,factual-lookup,small_llm,13.419665439569927,0.5931684756547083,0.9692610450491101,0.8,25
3,100,process,math-calculation,calculator,1.1412937714870732,0.3,0.021036126816159274,0.12,25
3,100,process,math-calculation,regex_processor,1.7650160694322126,0.38389330975474667,0.053271579599497264,0.12,25
3,100,process,math-calculation,small_llm,13.419665439569927,0.5803628007629783,0.9256922935843435,0.76,25
3,100,process,text-summarization,calculator,1.1412937714870732,0.05,0.00022315207953198604,0.04,25
3,100,process,text-summarization,regex_processor,1.7650160694322126,0.3099695487569871,0.013263257715918495,0.04,25
3,100,process,text-summarization,small_llm,13.419665439569927,0.9695025386087188,0.9865135902045494,0.92,25
3,100,process,code-snippet,calculator,1.1412937714870732,0.25683035028598605,0.00683429974357478,0.0,25
3,100,process,code-snippet,regex_processor,1.7650160694322126,0.7061918278299674,0.07990941033177204,0.12,25
3,100,process,code-snippet,small_llm,13.419665439569927,0.865811894969673,0.9132562899246531,0.88,25
4,25,retrieve,factual-lookup,knowledge_base,1.6782631868144633,0.8510274249551012,0.2912077735140711,0.2857142857142857,7
4,25,retrieve,factual-lookup,vector_db,3.2684798232058614,0.6487355273353228,0.32956186885368677,0.5714285714285714,7
4,25,retrieve,factual-lookup,web_search,1.9747851579724685,0.8952899894498829,0.3792303576322422,0.14285714285714285,7
4,25,retrieve,math-calculation,knowledge_base,1.6782631868144633,0.3252687649863037,0.2449380065109508,0.42857142857142855,7
4,25,retrieve,math-calculation,vector_db,3.2684798232058614,0.3388876863548721,0.5178080230009491,0.5714285714285714,7
4,25,retrieve,math-calculation,web_search,1.9747851579724685,0.29511489026500876,0.23725397048810015,0.0,7
4,25,retrieve,text-summarization,knowledge_base,1.6782631868144633,0.9,0.36262644952754497,0.5,4
4,25,retrieve,text-summarization,vector_db,3.2684798232058614,0.709004267172548,0.4382863013781298,0.25,4
4,25,retrieve,text-summarization,web_search,1.9747851579724685,0.6147585821621118,0.1990872490943253,0.25,4
4,25,retrieve,code-snippet,knowledge_base,1.6782631868144633,0.4203298622196588,0.14162821856686764,0.0,7
4,25,retrieve,code-snippet,vector_db,3.2684798232058614,0.5695941459712673,0.5065077281019179,0.42857142857142855,7
4,25,retrieve,code-snippet,web_search,1.9747851579724685,0.6107632630900989,0.35186405333121445,0.5714285714285714,7
4,25,process,factual-lookup,calculator,0.919616085059688,0.10311439465548324,0.005419835703900292,0.0,7
4,25,process,factual-lookup,regex_processor,1.15906530572993,0.27922060862328446,0.050089167621467166,0.14285714285714285,7
4,25,process,factual-lookup,small_llm,4.842846777203176,0.5931684756547083,0.9444909966746325,0.8571428571428571,7
4,25,process,math-calculation,calculator,0.919616085059688,0.3,0.043913129591170164,0.0,7
4,25,process,math-calculation,regex_processor,1.15906530572993,0.38389330975474667,0.09063048717259324,0.14285714285714285,7
4,25,process,math-calculation,small_llm,4.842846777203176,0.5803628007629783,0.8654563832362366,0.8571428571428571,7
4,25,process,text-summarization,calculator,0.919616085059688,0.05,0.0004927614280899912,0.0,4
4,25,process,text-summarization,regex_processor,1.15906530572993,0.3099695487569871,0.0238691034116691,0.25,4
4,25,process,text-summarization,small_llm,4.842846777203176,0.9695025386087188,0.9756381351602409,0.75,4
4,25,process,code-snippet,calculator,0.919616085059688,0.25683035028598605,0.014209187553274561,0.14285714285714285,7
4,25,process,code-snippet,regex_processor,1.15906530572993,0.7061918278299674,0.13540143932989943,0.0,7
4,25,process,code-snippet,small_llm,4.842846777203176,0.865811894969673,0.850389373116826,0.8571428571428571,7
4,50,retrieve,factual-lookup,knowledge_base,1.9892784860595376,0.8510274249551012,0.21167217193471524,0.2,15
4,50,retrieve,factual-lookup,vector_db,6.702823818162837,0.6487355273353228,0.4144519979095445,0.5333333333333333,15
4,50,retrieve,factual-lookup,web_search,3.17481822387751,0.8952899894498829,0.3738758301557403,0.26666666666666666,15
4,50,retrieve,math-calculation,knowledge_base,1.9892784860595376,0.3252687649863037,0.1674673183795189,0.36363636363636365,11
4,50,retrieve,math-calculation,vector_db,6.702823818162837,0.3388876863548721,0.6125184019491026,0.6363636363636364,11
4,50,retrieve,math-calculation,web_search,3.17481822387751,0.29511489026500876,0.2200142796713784,0.0,11
4,50,retrieve,text-summarization,knowledge_base,1.9892784860595376,0.9,0.26070572792493446,0.25,12
4,50,retrieve,text-summarization,vector_db,6.702823818162837,0.709004267172548,0.545161867630458,0.5833333333333334,12
4,50,retrieve,text-summarization,web_search,3.17481822387751,0.6147585821621118,0.19413240444460747,0.16666666666666666,12
4,50,retrieve,code-snippet,knowledge_base,1.9892784860595376,0.4203298622196588,0.09472258213832244,0.08333333333333333,12
4,50,retrieve,code-snippet,vector_db,6.702823818162837,0.5695941459712673,0.5860926706049505,0.4166666666666667,12
4,50,retrieve,code-snippet,web_search,3.17481822387751,0.6107632630900989,0.3191847472567271,0.5,12
4,50,process,factual-lookup,calculator,0.7884558409280499,0.10311439465548324,0.002347557646289799,0.0,15
4,50,process,factual-lookup,regex_processor,1.2240452726244553,0.27922060862328446,0.02672346184628947,0.06666666666666667,15
4,50,process,factual-lookup,small_llm,9.854419414547383,0.5931684756547083,0.9709289805074207,0.9333333333333333,15
4,50,process,math-calculation,calculator,0.7884558409280499,0.3,0.01987409434179139,0.0,11
4,50,process,math-calculation,regex_processor,1.2240452726244553,0.38389330975474667,0.050522639410179475,0.09090909090909091,11
4,50,process,math-calculation,small_llm,9.854419414547383,0.5803628007629783,0.9296032662480291,0.9090909090909091,11
4,50,process,text-summarization,calculator,0.7884558409280499,0.05,0.0002100959084213324,0.0,12
4,50,process,text-summarization,regex_processor,1.2240452726244553,0.3099695487569871,0.012535329503630326,0.16666666666666666,12
4,50,process,text-summarization,small_llm,9.854419414547383,0.9695025386087188,0.9872545745879484,0.8333333333333334,12
4,50,process,code-snippet,calculator,0.7884558409280499,0.25683035028598605,0.006460925909607409,0.08333333333333333,12
4,50,process,code-snippet,regex_processor,1.2240452726244553,0.7061918278299674,0.07583462679776738,0.0,12
4,50,process,code-snippet,small_llm,9.854419414547383,0.865811894969673,0.9177044472926252,0.9166666666666666,12
4,75,retrieve,factual-lookup,knowledge_base,3.3162706322563134,0.8510274249551012,0.28679927792660326,0.25,20
4,75,retrieve,factual-lookup,vector_db,7.219817511885622,0.6487355273353228,0.36282947644794084,0.5,20
4,75,retrieve,factual-lookup,web_search,3.6606653041506227,0.8952899894498829,0.35037124562545596,0.25,20
4,75,retrieve,math-calculation,knowledge_base,3.3162706322563134,0.3252687649863037,0.2340885755610644,0.3157894736842105,19
4,75,retrieve,math-calculation,vector_db,7.219817511885622,0.3388876863548721,0.5532014766326461,0.5789473684210527,19
4,75,retrieve,math-calculation,web_search,3.6606653041506227,0.29511489026500876,0.2127099478062896,0.10526315789473684,19
4,75,retrieve,text-summarization,knowledge_base,3.3162706322563134,0.9,0.34890173424312015,0.3888888888888889,18
4,75,retrieve,text-summarization,vector_db,7.219817511885622,0.709004267172548,0.4714026969005214,0.5,18
4,75,retrieve,text-summarization,web_search,3.6606653041506227,0.6147585821621118,0.17969556885635846,0.1111111111111111,18
4,75,retrieve,code-snippet,knowledge_base,3.3162706322563134,0.4203298622196588,0.13645368735276386,0.1111111111111111,18
4,75,retrieve,code-snippet,vector_db,7.219817511885622,0.5695941459712673,0.5455217554601882,0.3333333333333333,18
4,75,retrieve,code-snippet,web_search,3.6606653041506227,0.6107632630900989,0.3180245571870478,0.5555555555555556,18
4,75,process,factual-lookup,calculator,0.9815844894593367,0.10311439465548324,0.0024664634138907952,0.0,20
4,75,process,factual-lookup,regex_processor,1.565276862823008,0.27922060862328446,0.028839949924974854,0.15,20
4,75,process,factual-lookup,small_llm,11.64989209601022,0.5931684756547083,0.9686935866611344,0.85,20
4,75,process,math-calculation,calculator,0.9815844894593367,0.3,0.02082102411970359,0.05263157894736842,19
4,75,process,math-calculation,regex_processor,1.565276862823008,0.38389330975474667,0.054368098433356646,0.05263157894736842,19
4,75,process,math-calculation,small_llm,11.64989209601022,0.5803628007629783,0.9248108774469397,0.8947368421052632,19
4,75,process,text-summarization,calculator,0.9815844894593367,0.05,0.0002210180352534071,0.05555555555555555,18
4,75,process,text-summarization,regex_processor,1.565276862823008,0.3099695487569871,0.013545319265677718,0.1111111111111111,18
4,75,process,text-summarization,small_llm,11.64989209601022,0.9695025386087188,0.9862336626990689,0.8333333333333334,18
4,75,process,code-snippet,calculator,0.9815844894593367,0.25683035028598605,0.006759648333863554,0.1111111111111111,18
4,75,process,code-snippet,regex_processor,1.565276862823008,0.7061918278299674,0.08149674589290903,0.05555555555555555,18
4,75,process,code-snippet,small_llm,11.64989209601022,0.865811894969673,0.9117436057732274,0.8333333333333334,18
4,100,retrieve,factual-lookup,knowledge_base,4.846344068500054,0.8510274249551012,0.3488885213545768,0.28,25
4,100,retrieve,factual-lookup,vector_db,8.051497161966566,0.6487355273353228,0.33681958352034275,0.44,25
4,100,retrieve,factual-lookup,web_search,3.9447583021999804,0.8952899894498829,0.3142918951250804,0.28,25
4,100,retrieve,math-calculation,knowledge_base,4.846344068500054,0.3252687649863037,0.28789961764762223,0.28,25
4,100,retrieve,math-calculation,vector_db,8.051497161966566,0.3388876863548721,0.5191948126027233,0.6,25
4,100,retrieve,math-calculation,web_search,3.9447583021999804,0.29511489026500876,0.19290556974965445,0.12,25
4,100,retrieve,text-summarization,knowledge_base,4.846344068500054,0.9,0.4147970666815696,0.48,25
4,100,retrieve,text-summarization,vector_db,8.051497161966566,0.709004267172548,0.42767193934852815,0.4,25
4,100,retrieve,text-summarization,web_search,3.9447583021999804,0.6147585821621118,0.15753099396990217,0.12,25
4,100,retrieve,code-snippet,knowledge_base,4.846344068500054,0.4203298622196588,0.1733288124569884,0.12,25
4,100,retrieve,code-snippet,vector_db,8.051497161966566,0.5695941459712673,0.5287905744063974,0.36,25
4,100,retrieve,code-snippet,web_search,3.9447583021999804,0.6107632630900989,0.29788061313661424,0.52,25
4,100,process,factual-lookup,calculator,0.8415860016501988,0.10311439465548324,0.001771561556361438,0.04,25
4,100,process,factual-lookup,regex_processor,2.1463259017872685,0.27922060862328446,0.03312910906054841,0.12,25
4,100,process,factual-lookup,small_llm,13.854687629229142,0.5931684756547083,0.9650993293830902,0.84,25
4,100,process,math-calculation,calculator,0.8415860016501988,0.3,0.01497304891499068,0.04,25
4,100,process,math-calculation,regex_processor,2.1463259017872685,0.38389330975474667,0.06252964810374965,0.08,25
4,100,process,math-calculation,small_llm,13.854687629229142,0.5803628007629783,0.9224973029812596,0.88,25
4,100,process,text-summarization,calculator,0.8415860016501988,0.05,0.00015901983750059583,0.04,25
4,100,process,text-summarization,regex_processor,2.1463259017872685,0.3099695487569871,0.01558642529490924,0.08,25
4,100,process,text-summarization,small_llm,13.854687629229142,0.9695025386087188,0.9842545548675901,0.88,25
4,100,process,code-snippet,calculator,0.8415860016501988,0.25683035028598605,0.004822233378744755,0.08,25
4,100,process,code-snippet,regex_processor,2.1463259017872685,0.7061918278299674,0.09298182696802439,0.12,25
4,100,process,code-snippet,small_llm,13.854687629229142,0.865811894969673,0.9021959396532309,0.8,25
